0.35,0,0.1,6.636157462494408e-06,0.02,3e-05,0.008,0,4061
0.35,0,0.1,0.01,5.987153400007273e-06,3e-05,0.008,0,4076
0.35,0,0.1,0.01,0.02,3e-05,0.008,0,4088
